pmid,g2p_lgmde,label
36317217,"G2P01883 - EBF3 - 607407.0 - HGNC:19087 - COE3; DKFZP667B0210 - EBF3-related intellectual disability, ataxia, and facial dysmorphism - 617330 - nan - monoallelic_autosomal - nan - definitive - absent gene product - nan - loss of function - inferred",1
34487531,G2P00738 - KMT2D - 602113.0 - HGNC:7133 - ALR; CAGL114; MLL2; MLL4; TNRC21 - KMT2D-related Kabuki syndrome - 147920 - nan - monoallelic_autosomal - nan - definitive - absent gene product - nan - loss of function - inferred,1
35598261,G2P00381 - ANKRD11 - 611192.0 - HGNC:21316 - ANCO-1; ANCO1; LZ16; T13 - ANKRD11-related KBG syndrome - 148050 - nan - monoallelic_autosomal - nan - definitive - decreased gene product level - 5_prime_UTR_variant; frameshift_variant; stop_gained - undetermined - inferred,1
17680540,G2P00013 - ADAR - 146920.0 - HGNC:225 - ADAR1; DRADA; G1P1; IFI4 - ADAR-related dyschromatosis symmetrica hereditaria - 127400 - nan - monoallelic_autosomal - nan - definitive - absent gene product - nan - loss of function - inferred,1
18930891,G2P00489 - OPHN1 - 300127.0 - HGNC:8148 - ARHGAP41; MRX60; OPN1 - OPHN1-related intellectual developmental disorder - 300486 - nan - monoallelic_X_heterozygous - nan - definitive - absent gene product - nan - loss of function - inferred,0
867863,G2P01621 - DMD - 300377.0 - HGNC:2928 - BMD; DXS142; DXS164; DXS206; DXS230; DXS239; DXS268; DXS269; DXS270; DXS272; MRX85 - DMD-related Duchenne muscular dystrophy - 310200 - nan - monoallelic_X_hemizygous - nan - definitive - absent gene product - nan - loss of function - inferred,0
24370289,G2P01008 - ERCC6 - 609413.0 - HGNC:3438 - ARMD5; CKN2; CSB; RAD26 - ERCC6-related Cockayne syndrome - 133540 - nan - biallelic_autosomal - nan - definitive - absent gene product - nan - loss of function - inferred,0
8949407,G2P00944 - FGFR3 - 134934.0 - HGNC:3690 - ACH; CD333; CEK2; JTK4 - FGFR3-related achondroplasia - 100800 - nan - monoallelic_autosomal - restricted mutation set - definitive - altered gene product structure - nan - gain of function - inferred,1
16521405,G2P01149 - EDN1 - 131240.0 - HGNC:3176 - ET1 - EDN1-related auriculocondylar syndrome - 615706 - nan - biallelic_autosomal - nan - strong - altered gene product structure - inframe_insertion; missense_variant; inframe_deletion - undetermined - inferred,0
23568740,"G2P01209 - HSPG2 - 142461.0 - HGNC:5273 - PERLECAN; PRCAN; SJS1 - HSPG2-related ydssegmental dysplasia, Silverman-Handmaker type - 224410 - nan - biallelic_autosomal - nan - definitive - absent gene product - nan - loss of function - inferred",0
25486778,G2P00699 - GRIN2B - 138252.0 - HGNC:4586 - GLUN2B; NMDAR2B; NR2B - GRIN2B-related epileptic encelopathy - 616139 - nan - monoallelic_autosomal - nan - definitive - altered gene product structure - inframe_insertion; missense_variant; inframe_deletion - undetermined - inferred,0
37272175,G2P01343 - SYNGAP1 - 603384.0 - HGNC:11497 - KIAA1938; RASA5; SYNGAP - SYNGAP1-related intellectual developmental disorder - 612621 - nan - monoallelic_autosomal - nan - definitive - absent gene product - nan - loss of function - inferred,1
23171892,G2P00590 - BCL11A - 606557.0 - HGNC:13221 - BCL11A-L; BCL11A-S; BCL11A-XL; CTIP1; EVI9; HBFQTL5; SMARCM1; ZNF856 - BCL11A-related intellectual disability - 617101 - nan - monoallelic_autosomal - nan - definitive - absent gene product - nan - loss of function - inferred,0
19480825,G2P00590 - BCL11A - 606557.0 - HGNC:13221 - BCL11A-L; BCL11A-S; BCL11A-XL; CTIP1; EVI9; HBFQTL5; SMARCM1; ZNF856 - BCL11A-related intellectual disability - 617101 - nan - monoallelic_autosomal - nan - definitive - absent gene product - nan - loss of function - inferred,0
29429203,G2P00924 - ASXL3 - 615115.0 - HGNC:29357 - KIAA1713 - ASXL3-related Bainbridge-Ropers syndrome - 615485 - nan - monoallelic_autosomal - nan - strong - absent gene product - nan - loss of function - inferred,1
1684713,G2P01621 - DMD - 300377.0 - HGNC:2928 - BMD; DXS142; DXS164; DXS206; DXS230; DXS239; DXS268; DXS269; DXS270; DXS272; MRX85 - DMD-related Duchenne muscular dystrophy - 310200 - nan - monoallelic_X_hemizygous - nan - definitive - absent gene product - nan - loss of function - inferred,1
34254,G2P02621 - PIGS - 610271.0 - HGNC:14937 - PIG-S - PIGS-related neurological syndrome fetal akinesia/epileptic encephalopathy - nan - nan - biallelic_autosomal - nan - strong - absent gene product - nan - loss of function - inferred,0
36729,G2P02621 - PIGS - 610271.0 - HGNC:14937 - PIG-S - PIGS-related neurological syndrome fetal akinesia/epileptic encephalopathy - nan - nan - biallelic_autosomal - nan - strong - absent gene product - nan - loss of function - inferred,0
32958127,G2P01236 - EFTUD2 - 603892.0 - HGNC:30858 - SNRNP116; SNRP116; SNU114; U5-116KD - EFTUD2-related mandibulofacial dysostosis with microcephaly - 610536 - nan - monoallelic_autosomal - nan - definitive - absent gene product - nan - loss of function - inferred,0
11139,G2P02621 - PIGS - 610271.0 - HGNC:14937 - PIG-S - PIGS-related neurological syndrome fetal akinesia/epileptic encephalopathy - nan - nan - biallelic_autosomal - nan - strong - absent gene product - nan - loss of function - inferred,0
27161,G2P02621 - PIGS - 610271.0 - HGNC:14937 - PIG-S - PIGS-related neurological syndrome fetal akinesia/epileptic encephalopathy - nan - nan - biallelic_autosomal - nan - strong - absent gene product - nan - loss of function - inferred,0
24636850,G2P01399 - CHD7 - 608892.0 - HGNC:20626 - CRG; FLJ20357; FLJ20361; KIAA1416 - CHD7-related CHARGE syndrome - 214800 - nan - monoallelic_autosomal - nan - definitive - absent gene product - nan - loss of function - inferred,1
25476429,G2P01631 - CREBBP - 600140.0 - HGNC:2348 - CBP; KAT3A; RSTS; RTS - CREBBP-related Rubinstein-Taybi syndrome - 180849 - nan - monoallelic_autosomal - nan - definitive - absent gene product - nan - loss of function - inferred,1
1891345,G2P01621 - DMD - 300377.0 - HGNC:2928 - BMD; DXS142; DXS164; DXS206; DXS230; DXS239; DXS268; DXS269; DXS270; DXS272; MRX85 - DMD-related Duchenne muscular dystrophy - 310200 - nan - monoallelic_X_hemizygous - nan - definitive - absent gene product - nan - loss of function - inferred,1
28728269,G2P00511 - KCNMA1 - 600150.0 - HGNC:6284 - KCA1.1; MSLO1; SLO - KCNMA1-related generalized epilepsy and paroxysmal dyskinesia - 609446 - nan - monoallelic_autosomal - restricted mutation set - definitive - altered gene product structure - nan - gain of function - inferred,1
29962199,G2P03231 - HYAL2 - 603551.0 - HGNC:5321 - LUCA-2; LUCA2 - HYAL2-related syndrome with cleft lip and palate and congenital cardiac anomalies - nan - nan - biallelic_autosomal - nan - strong - absent gene product - nan - undetermined - inferred,0
18979913,G2P03201 - RYR2 - 180902.0 - HGNC:10484 - ARVC2; ARVD2; VTSIP - RYR2-related catecholaminergic polymorphic ventricular tachycardia and intellectual disability - nan - nan - monoallelic_autosomal - potential secondary finding - limited - altered gene product structure - inframe_insertion; missense_variant; inframe_deletion - undetermined - inferred,0
31151759,G2P01128 - STXBP1 - 602926.0 - HGNC:11444 - HUNC18; MUNC18-1; NSEC1; RBSEC1; UNC18 - STXBP1-related epileptic encephalopathy early infantile - 612164 - nan - monoallelic_autosomal - nan - definitive - absent gene product - nan - loss of function - inferred,1
10627128,G2P00906 - FANCA - 607139.0 - HGNC:3582 - FA-H; FAA; FACA; FAH; FANCH - FANCA-related Fanconi anemia - 227650 - nan - biallelic_autosomal - nan - definitive - absent gene product - nan - loss of function - inferred,0
36709161,G2P00164 - TBL1XR1 - 608628.0 - HGNC:29529 - C21; DC42; FLJ12894; IRA1; TBLR1 - TBL1XR1-related intellectual disability with autism spectrum disorder - 616944 - nan - monoallelic_autosomal - nan - definitive - absent gene product - nan - loss of function - inferred,0
10871,G2P02621 - PIGS - 610271.0 - HGNC:14937 - PIG-S - PIGS-related neurological syndrome fetal akinesia/epileptic encephalopathy - nan - nan - biallelic_autosomal - nan - strong - absent gene product - nan - loss of function - inferred,0
30078240,G2P01709 - PUF60 - 604819.0 - HGNC:17042 - FIR; ROBPI; SIAHBP1 - PUF60-related Verheij syndrome - 615583 - nan - monoallelic_autosomal - nan - definitive - absent gene product - nan - loss of function - inferred,1
33423261,G2P01765 - CHD4 - 603277.0 - HGNC:1919 - MI-2B; MI2-BETA - CHD4-related syndromic intellectual disability with or without congenital heart disease - nan - nan - monoallelic_autosomal - nan - definitive - absent gene product - nan - loss of function - inferred,1
34625928,G2P00055 - ACAN - 155760.0 - HGNC:319 - AGC1; CSPG1; CSPGCP; MSK16 - ACAN-related spondyloepiphyseal dysplasia - 608361 - nan - monoallelic_autosomal - nan - definitive - absent gene product - nan - loss of function - inferred,0
36584991,G2P00381 - ANKRD11 - 611192.0 - HGNC:21316 - ANCO-1; ANCO1; LZ16; T13 - ANKRD11-related KBG syndrome - 148050 - nan - monoallelic_autosomal - nan - definitive - decreased gene product level - 5_prime_UTR_variant; frameshift_variant; stop_gained - undetermined - inferred,1
32521962,G2P01128 - STXBP1 - 602926.0 - HGNC:11444 - HUNC18; MUNC18-1; NSEC1; RBSEC1; UNC18 - STXBP1-related epileptic encephalopathy early infantile - 612164 - nan - monoallelic_autosomal - nan - definitive - absent gene product - nan - loss of function - inferred,1
34856666,G2P01343 - SYNGAP1 - 603384.0 - HGNC:11497 - KIAA1938; RASA5; SYNGAP - SYNGAP1-related intellectual developmental disorder - 612621 - nan - monoallelic_autosomal - nan - definitive - absent gene product - nan - loss of function - inferred,1
24738188,G2P01018 - FOXG1 - 164874.0 - HGNC:3811 - BF1; FKH2; FKHL1; FKHL2; FKHL3; FKHL4; FOXG1A; FOXG1B; FOXG1C; HBF-3; HFK1; HFK2; HFK3; QIN - FOXG1-related congenital variant of Rett syndrome - 613454 - nan - monoallelic_autosomal - nan - definitive - absent gene product - nan - loss of function - inferred,1
29132461,G2P01631 - CREBBP - 600140.0 - HGNC:2348 - CBP; KAT3A; RSTS; RTS - CREBBP-related Rubinstein-Taybi syndrome - 180849 - nan - monoallelic_autosomal - nan - definitive - absent gene product - nan - loss of function - inferred,1
2752656,G2P01621 - DMD - 300377.0 - HGNC:2928 - BMD; DXS142; DXS164; DXS206; DXS230; DXS239; DXS268; DXS269; DXS270; DXS272; MRX85 - DMD-related Duchenne muscular dystrophy - 310200 - nan - monoallelic_X_hemizygous - nan - definitive - absent gene product - nan - loss of function - inferred,0
30695889,G2P01670 - COL6A3 - 120250.0 - HGNC:2213 - nan - COL6A3-related Ullrich congenital muscular dystrophy - 254090 - nan - biallelic_autosomal - nan - definitive - absent gene product - nan - loss of function - inferred,1
29046205,G2P00374 - MED13L - 608771.0 - HGNC:22962 - KIAA1025; THRAP2; TRAP240L - MED13L-related intellectual disability - 616789 - nan - monoallelic_autosomal - nan - strong - absent gene product - nan - loss of function - inferred,1
24949692,G2P03370 - RRM1 - 180410.0 - HGNC:10451 - nan - RRM1-related mitochondrial DNA depletion/deletions syndrome - nan - nan - biallelic_autosomal - nan - limited - altered gene product structure - missense_variant - undetermined - inferred,0
28173669,G2P00211 - BCOR - 300485.0 - HGNC:20893 - FLJ20285; KIAA1575 - BCOR-related syndromic microphthalmia  - 300166 - nan - monoallelic_X_heterozygous - nan - definitive - absent gene product - nan - loss of function - inferred,0
25202959,G2P03155 - IPO8 - 605600.0 - HGNC:9853 - IMP8; RANBP8 - IPO8-related syndromic thoracic aortic aneurysm - 619472 - nan - biallelic_autosomal - nan - definitive - absent gene product - nan - loss of function - inferred,0
15221674,"G2P00762 - MMP13 - 600108.0 - HGNC:7159 - CLG3 - MMP13-related spondyloepimetaphyseal dysplasia, Missouri type - 602111 - nan - monoallelic_autosomal - nan - definitive - altered gene product structure - inframe_insertion; missense_variant; inframe_deletion - undetermined - inferred",0
5164730,G2P01096 - TRIO - 601893.0 - HGNC:12303 - ARHGEF23 - TRIO-related intellectual disability - 601893 - MONDO:0001071 - monoallelic_autosomal - nan - strong - uncertain - nan - undetermined - inferred,0
5227898,G2P01096 - TRIO - 601893.0 - HGNC:12303 - ARHGEF23 - TRIO-related intellectual disability - 601893 - MONDO:0001071 - monoallelic_autosomal - nan - strong - uncertain - nan - undetermined - inferred,0
22109362,G2P00222 - SATB2 - 608148.0 - HGNC:21637 - FLJ21474; KIAA1034 - SATB2-related Glass syndrome - 612313 - nan - monoallelic_autosomal - nan - definitive - absent gene product - nan - loss of function - inferred,0
18457264,G2P00906 - FANCA - 607139.0 - HGNC:3582 - FA-H; FAA; FACA; FAH; FANCH - FANCA-related Fanconi anemia - 227650 - nan - biallelic_autosomal - nan - definitive - absent gene product - nan - loss of function - inferred,0
18845077,"G2P01883 - EBF3 - 607407.0 - HGNC:19087 - COE3; DKFZP667B0210 - EBF3-related intellectual disability, ataxia, and facial dysmorphism - 617330 - nan - monoallelic_autosomal - nan - definitive - absent gene product - nan - loss of function - inferred",0
22093425,G2P00683 - SHANK3 - 606230.0 - HGNC:14294 - KIAA1650; PROSAP2; PSAP2; SPANK-2 - SHANK3-related Phelan-Mcdermid syndrome - 606232 - nan - monoallelic_autosomal - nan - strong - absent gene product - nan - loss of function - inferred,1
31905481,G2P00936 - SMC1A - 300040.0 - HGNC:11111 - DXS423E; KIAA0178; SB1.8; SMC1L1; SMCB - SMC1A-related Cornelia de Lange syndrome - 300590 - nan - monoallelic_X_heterozygous - nan - definitive - altered gene product structure - inframe_insertion; missense_variant; inframe_deletion - undetermined - inferred,1
23930503,G2P01109 - GRIN1 - 138249.0 - HGNC:4584 - GLUN1; NMDAR1; NR1 - GRIN1-related epileptic encephalopathy - nan - nan - monoallelic_autosomal - nan - definitive - altered gene product structure - inframe_insertion; missense_variant; inframe_deletion - undetermined - inferred,0
22739175,G2P00590 - BCL11A - 606557.0 - HGNC:13221 - BCL11A-L; BCL11A-S; BCL11A-XL; CTIP1; EVI9; HBFQTL5; SMARCM1; ZNF856 - BCL11A-related intellectual disability - 617101 - nan - monoallelic_autosomal - nan - definitive - absent gene product - nan - loss of function - inferred,0
34751413,G2P00936 - SMC1A - 300040.0 - HGNC:11111 - DXS423E; KIAA0178; SB1.8; SMC1L1; SMCB - SMC1A-related Cornelia de Lange syndrome - 300590 - nan - monoallelic_X_heterozygous - nan - definitive - altered gene product structure - inframe_insertion; missense_variant; inframe_deletion - undetermined - inferred,0
18458503,G2P02373 - CLTC - 118955.0 - HGNC:2092 - CLTCL2; HC - CLTC-related epilepsy and intellectual disability - nan - MONDO:0030922 - monoallelic_autosomal - nan - strong - absent gene product - nan - loss of function - inferred,0
21560329,G2P00526 - DCX - 300121.0 - HGNC:2714 - DBCN; DC; LISX; SCLH; XLIS - DCX-related subcortical band heterotopia - 300067 - nan - monoallelic_X_heterozygous - nan - definitive - absent gene product - nan - loss of function - inferred,0
1461839,G2P01621 - DMD - 300377.0 - HGNC:2928 - BMD; DXS142; DXS164; DXS206; DXS230; DXS239; DXS268; DXS269; DXS270; DXS272; MRX85 - DMD-related Duchenne muscular dystrophy - 310200 - nan - monoallelic_X_hemizygous - nan - definitive - absent gene product - nan - loss of function - inferred,0
20188038,G2P01343 - SYNGAP1 - 603384.0 - HGNC:11497 - KIAA1938; RASA5; SYNGAP - SYNGAP1-related intellectual developmental disorder - 612621 - nan - monoallelic_autosomal - nan - definitive - absent gene product - nan - loss of function - inferred,1
27349079,G2P00570 - WDR45 - 300526.0 - HGNC:28912 - JM5; NBIA5; WDRX1; WIPI4 - WDR45-related neurodegeneration with brain iron accumulation - 300894 - nan - monoallelic_X_heterozygous - nan - definitive - absent gene product - nan - loss of function - inferred,1
5600423,G2P01518 - PDHA1 - 300502.0 - HGNC:8806 - E1ALPHA; PDHA - PDHA1-related intellectual disabiltiy - 312170 - nan - monoallelic_X_hemizygous - nan - definitive - absent gene product - nan - loss of function - inferred,0
26156445,G2P02469 - RPS6KA3 - 300075.0 - HGNC:10432 - CLS; HU-3; MRX19; RSK2 - RPS6KA3-related Coffin-Lowry syndrome - 303600 - nan - monoallelic_X_heterozygous - nan - definitive - absent gene product; altered gene product structure - frameshift_variant; missense_variant; stop_gained - undetermined - inferred,1
15634444,G2P03013 - TFE3 - 314310.0 - HGNC:11752 - BHLHE33; TFEA - TFE3-related intellectual disability with pigmentary mosaicism and coarse features - nan - nan - monoallelic_X_heterozygous - nan - definitive - altered gene product structure - inframe_insertion; missense_variant; inframe_deletion - undetermined - inferred,0
35249879,G2P03231 - HYAL2 - 603551.0 - HGNC:5321 - LUCA-2; LUCA2 - HYAL2-related syndrome with cleft lip and palate and congenital cardiac anomalies - nan - nan - biallelic_autosomal - nan - strong - absent gene product - nan - undetermined - inferred,0
